theta_index,theta,obs_index,u,v,logpdf,derivative_1st,derivative_2nd
0,2.0,18,0.5309203463650016,0.012634303282834278,-5.745653717291383,-3.4012149934188294,0.0365830134160483
0,2.0,19,0.5311910353549287,0.9785785108971636,-0.1327201505084048,-0.2707894985229926,-0.030107884207893034
0,2.0,20,0.6317129393802946,0.8972347441483777,0.27463855554527195,-0.015824632707341912,-0.10090954491417214
0,2.0,21,0.8424431581962337,0.213483143972398,-1.5216095716694689,-0.991170615829192,0.1809006496989946
0,2.0,22,0.7199662183634226,0.29663962453657633,-0.5426928806032167,-0.43296977003035675,0.018882720173859332
0,2.0,23,0.6088030404640312,0.5196099500110337,0.334590595285869,0.16408176301282618,0.019496144492065548
0,2.0,24,0.7179945149188172,0.8938731452074572,0.4677679974482454,0.07959922051770241,-0.10196213242217804
0,2.0,25,0.32649973557611467,0.9739582672134888,-1.075280149435475,-0.7494639874550897,0.1520910155774546
0,2.0,26,0.36455288250986784,0.2623912228710014,0.5224832018409966,0.2322240998640095,-0.09051508325511452
0,2.0,27,0.2336979662613765,0.563071862066286,-0.363853227161556,-0.35699324439693925,-0.05081545642539793
0,2.0,28,0.2978397654610528,0.8008293104544355,-0.7785151627470484,-0.5737049691948788,0.08334404226155714
0,2.0,29,0.628356601377398,0.3964826528737193,0.10263231609690227,0.003190567002114175,-0.08536820904467307
0,2.0,30,0.10026284114617368,0.7264515751276659,-2.5649473539485506,-1.6086222379876673,0.18571238434507004
0,2.0,31,0.43502714922593766,0.16784763414063056,-0.2586146795066817,-0.3864313179583334,-0.08913601740939367
0,2.0,32,0.4322455080630509,0.5986845964769181,0.2388778890968366,0.10424082472217266,-0.04368932040582012
0,2.0,33,0.4938113956973001,0.8585471691371993,-0.0635394609011164,-0.17380678436656227,-0.05634949345955139
0,2.0,34,0.4273136844899114,0.9738511770194844,-0.5470921821006458,-0.47964793531372973,0.06839742831108736
0,2.0,35,0.316015998513016,0.0877784745704554,-0.479236887202088,-0.7436431527166345,0.13149817836778363
0,2.0,36,0.42782428082355206,0.42978032920693027,0.4535765139854666,0.2681650587002018,0.0855155273628089
0,2.0,37,0.8855213798547921,0.21045200235549916,-1.683941938593465,-1.0705871783837502,0.18639189720392937
0,2.0,38,0.935276817839802,0.4516237607083601,-0.3624309314077463,-0.3689675279435247,0.01889900042363655
0,2.0,39,0.5017999423666498,0.5468083011762769,0.3705906903989513,0.2041934281697948,0.05073944392095997
0,2.0,40,0.621473892756269,0.10146017616242434,-2.0911474779278905,-1.414152136253703,0.22129089332951019
0,2.0,41,0.1233060271777098,0.3009235599710659,0.15987462419797183,-0.2674579799006853,-0.2880445210986346
0,2.0,42,0.3209397721839145,0.9190325553491046,-0.9680184904895945,-0.6864684052409689,0.13121993062585363
0,2.0,43,0.41652968771455917,0.5676236568015914,0.2680490935637678,0.1285642229663524,-0.03687984998761305
0,2.0,44,0.8589829747256986,0.4582637575731397,-0.18588916355193685,-0.24218490415109994,-0.03390850668736201
0,2.0,45,0.25544625808857657,0.7484554709821523,-0.8865491760366835,-0.6431642296332978,0.10084138398234631
0,2.0,46,0.48337357897745026,0.7370249088051966,0.11161874956506601,-0.019440004747362183,-0.06944118980815459
0,2.0,47,0.9758485898984909,0.05760745218738341,-4.536666592363883,-2.4953071740395094,0.06546476801916618
0,2.0,48,0.5190954168746131,0.7045234475338911,0.23371364599901945,0.06700063247411037,-0.043719873325581055
0,2.0,49,0.6106366352477083,0.8324584808489819,0.28000034359755466,0.024804128323597796,-0.07543562741683334
0,2.0,50,0.12821609267051726,0.1726191265228148,1.1887797183454172,0.35530691146312154,-0.2724045608816174
0,2.0,51,0.8198139844966965,0.7753779792399582,0.542801525823853,0.14261428173659607,-0.050734772740650705
0,2.0,52,0.6009989258427089,0.2908058843945199,-0.19255453294778402,-0.21528147236384543,-0.08888439364260835
0,2.0,53,0.5441666463371356,0.31034035826296613,0.06856955648701657,-0.03439397446263959,-0.13093305811089956
0,2.0,54,0.34590855709882223,0.6619562360426894,-0.14369100821694136,-0.1711940339672693,-0.07929915954040734
0,2.0,55,0.3080383732466404,0.11916432817556143,0.05912437304208318,-0.33820711529370495,-0.22193720212766124
0,2.0,56,0.4186817668042076,0.6615749998272284,0.08893419431008454,-0.010926053635444521,-0.07938722637650455
0,2.0,57,0.6776747504769407,0.8800996568226982,0.3899831162203604,0.051014112117608645,-0.09498592433984095
0,2.0,58,0.8679477049592714,0.6923850428706982,0.42374456402720373,0.07374107059437818,-0.08614237238782853
0,2.0,59,0.5102138907284509,0.4415213191321009,0.380384975194179,0.21674062926930082,0.042761532409440334
0,2.0,60,0.6659275073030269,0.4394500966896802,0.1313402291571748,0.016648517516448358,-0.07059685473201488
0,2.0,61,0.5842178215109687,0.7597941733345204,0.2900713685898193,0.07015043846068325,-0.04531328523780517
0,2.0,62,0.6224054320536878,0.5643291612013651,0.3571782655141118,0.16829964216226712,0.029566312314197762
0,2.0,63,0.6711952699680683,0.09320607992798123,-2.477538332160746,-1.5950957914594621,0.19793407454123474
0,2.0,64,0.8354955888678521,0.5810176661041766,0.21111048381984387,-0.012484240490225007,-0.07864238873293233
0,2.0,65,0.09153108856578998,0.8085468288355415,-3.0570595870891495,-1.824490608879061,0.14957058323893416
0,2.0,66,0.7584091846144714,0.3403250557786578,-0.4326984513273757,-0.3633662649524587,-0.0009579620741358777
0,2.0,67,0.24879304704613653,0.9190250479838817,-1.4586392157281898,-0.9466643928833198,0.177781228322974
0,2.0,68,0.20033850136719544,0.7457026603363045,-1.3154429834991488,-0.8996162346374108,0.16827523141349296
0,2.0,69,0.5710078183416436,0.5725825486469651,0.370954228825501,0.18889790459206512,0.047827199043186164
0,2.0,70,0.10379826628013936,0.74661110901706,-2.5766615737972707,-1.6035990842488985,0.1826538020982987
0,2.0,71,0.8776202897496368,0.0875659815234411,-3.3862017477423745,-1.9602625438851629,0.12554814425065056
0,2.0,72,0.6247039926102433,0.8522012941669992,0.29435497144169,0.020632219535043017,-0.08301687993205867
0,2.0,73,0.7189480310261557,0.8150740309365467,0.47204518085382485,0.12130123039174567,-0.04788086193759797
0,2.0,74,0.025806622561116495,0.9016742264180047,-5.905512887202402,-3.2190622769786614,0.027917807590329937
0,2.0,75,0.5925432418561416,0.13605857355919243,-1.4048336349526451,-1.0313312017402962,0.20380273355260828
0,2.0,76,0.555649488546403,0.0901444853521055,-1.9962926250152968,-1.4113634518504856,0.23990786923394744
0,2.0,77,0.1657804512618283,0.14564726132595798,1.2367878617547525,0.4282063374468068,0.04198533184191047
0,2.0,78,0.16000910482227765,0.4013911359007441,-0.1408321186921775,-0.33618515329840637,-0.13971092436478696
0,2.0,79,0.6916189381954927,0.4258207238593721,0.046193110789837455,-0.04593167466104653,-0.07859128198581436
0,2.0,80,0.3223910978542388,0.5609740111562875,0.058783805336628525,-0.03646796910755601,-0.12238366098447395
0,2.0,81,0.6881308896211833,0.12979867863985495,-1.9099964089520896,-1.2688005701578087,0.20920811599645261
0,2.0,82,0.5532955847234167,0.20737151135374346,-0.504797955543304,-0.46488112267233817,-0.0034554634927743827
0,2.0,83,0.3911715626406817,0.8054114613183411,-0.3284349132134299,-0.30724568668197083,-0.014588039721550084
0,2.0,84,0.9166298398217063,0.4686278225756144,-0.25841784103496934,-0.30596796422763384,-0.008784216402378905
0,2.0,85,0.8348365969744619,0.801779445293938,0.5821075884409461,0.14988002719173144,-0.06124241642167426
0,2.0,86,0.3602496153495127,0.01727785097372077,-3.9601724301736425,-2.689129451916571,0.13487358727694496
0,2.0,87,0.05271963452305974,0.5505608714627573,-3.012393009744212,-1.9779064520107061,0.18330344170328589
0,2.0,88,0.30867271194287554,0.9232935051151445,-1.0537972528956372,-0.7325119169833454,0.1430291490996915
0,2.0,89,0.40022196827962137,0.5805319499629527,0.21378527868387742,0.0870842264460352,-0.06411604721704019
0,2.0,90,0.700859653842335,0.21197381289636869,-1.0513585993213752,-0.7563364666274555,0.1328001246388014
0,2.0,91,0.985451312393337,0.7134024110339664,0.4295971520206068,0.007710519697520013,-0.16177759006747222
0,2.0,92,0.35879656840311036,0.38140613270493934,0.5323748320037192,0.3021599360948648,0.09249487340392296
0,2.0,93,0.7572968575097251,0.6650162683142706,0.4058615959928713,0.12358480651655346,-0.020524350613447914
0,2.0,94,0.5913133782309767,0.038733328435895845,-3.8342364645866827,-2.374619070213499,0.11854760240034556
0,2.0,95,0.6878677627261736,0.633182352164329,0.384399387568767,0.1474027560010509,0.010807311368631556
0,2.0,96,0.15810490330111862,0.04155397623916552,0.10762936228736564,-0.7832994999498917,0.23836023058160316
0,2.0,97,0.4008987668716334,0.7398850420389306,-0.1375845384395351,-0.17543499900879533,-0.06181253754074703
0,2.0,98,0.246038779769152,0.473454742193686,0.061620734420784196,-0.08376379009491064,-0.17902960680938262
0,2.0,99,0.34658689376735846,0.12931926836359262,-0.10235305838648223,-0.39413256016919185,-0.13992924092113826
1,-1.5,0,0.6925398018859044,0.5128655911150221,0.12987297579460488,0.07786996123661938,-0.04637407628259005
1,-1.5,1,0.29041654825137186,0.6632920591607901,0.33125436418001275,0.15587510809334804,0.11751235860925902
1,-1.5,2,0.23231442449291906,0.11379031535567755,-1.7322275858082703,-1.4340002557994884,0.21224445084116822
1,-1.5,3,0.5502884737012335,0.13827705165079915,-0.3536010307166242,-0.4926114839463107,-0.11343430390521121
1,-1.5,4,0.7150795903898518,0.3255409943389419,0.47636333975160117,0.36285768556084763,-0.01430702052305935
1,-1.5,5,0.42464433092197174,0.6583330499329189,0.27219019953516455,0.1552702560373418,0.061481212728224405
1,-1.5,6,0.9711489144169232,0.8395761007653076,-3.9688916042998645,-2.959187527387698,0.30226578481283817
1,-1.5,7,0.681133143813166,0.5521921979007791,0.07280753203721879,0.02763579099203728,-0.06107888808028636
1,-1.5,8,0.48131326345467373,0.8473634377740147,0.07856976280566297,-0.07082630714716087,-0.07828307035062905
1,-1.5,9,0.3942751678302675,0.3871410550502459,0.10861281782383614,0.05891152531729915,-0.06219006635885338
1,-1.5,10,0.34631445582785203,0.3204521391760121,-0.12791496945774483,-0.15843739146303548,-0.09178258717007795
1,-1.5,11,0.7244687132363608,0.35717938207984495,0.4174090074862704,0.3118864497727558,-0.01828986255728246
1,-1.5,12,0.4398007997860319,0.17766019262099708,-0.4900214922694115,-0.5216318445977048,-0.07873014782304466
1,-1.5,13,0.06848433867737698,0.8225303818118527,0.5860944103400434,0.2067488441058457,-1.0690613251343675
1,-1.5,14,0.4000833702238228,0.3418974289960401,0.031098779402463528,-0.010863074151621799,-0.07807097423275697
1,-1.5,15,0.733235497617395,0.5513226737881917,-0.06071523745417995,-0.10684019515413157,-0.08029480961853976
1,-1.5,16,0.18884189584442998,0.5769804387466563,0.2150553794298551,0.04176920629145031,-0.2608838352947556
1,-1.5,17,0.18194272102454268,0.5211023982093856,0.10945520595851965,-0.033256380645027006,-0.1704969078131922
1,-1.5,18,0.5309203463650016,0.012634303282834278,-3.7562507005221377,-3.187053123027866,-0.10562841958265191
1,-1.5,19,0.5311910353549287,0.9785785108971636,-0.19402463449111318,-0.32898318043870156,0.2786416885703717
1,-1.5,20,0.6317129393802946,0.8972347441483777,-0.4142024705453724,-0.44524022701991406,0.31633360821886103
1,-1.5,21,0.8424431581962337,0.213483143972398,0.7994306148480614,0.4278393651536794,-0.09741476971251671
1,-1.5,22,0.7199662183634226,0.29663962453657633,0.5239694937807879,0.3912352450156349,-0.021677396175815794
1,-1.5,23,0.6088030404640312,0.5196099500110337,0.23163454659613603,0.18470048569647313,0.010593465273155994
1,-1.5,24,0.7179945149188172,0.8938731452074572,-0.7741790708496854,-0.7030290799691947,0.32343384928193525
1,-1.5,25,0.32649973557611467,0.9739582672134888,0.330503514618526,0.024357905830078463,0.5937658388917817
1,-1.5,26,0.36455288250986784,0.2623912228710014,-0.2851373402629642,-0.30043626597924833,-0.0743138874545959
1,-1.5,27,0.2336979662613765,0.563071862066286,0.21775480192799046,0.06830094773768414,-0.19735363595936462
1,-1.5,28,0.2978397654610528,0.8008293104544355,0.3834413970931838,0.1449222409312254,-0.11455565465298312
1,-1.5,29,0.628356601377398,0.3964826528737193,0.3594087437378928,0.30351067044898317,0.030071585823425645
1,-1.5,30,0.10026284114617368,0.7264515751276659,0.4315890671071849,0.12812804625917062,-0.5365981353516454
1,-1.5,31,0.43502714922593766,0.16784763414063056,-0.5708540268891449,-0.5940706203533268,-0.07355475098760503
1,-1.5,32,0.4322455080630509,0.5986845964769181,0.2761317258771623,0.1814838409446271,0.10586244405372772
1,-1.5,33,0.4938113956973001,0.8585471691371993,0.04020736982830497,-0.10366524350568018,-0.0020996227230750536
1,-1.5,34,0.4273136844899114,0.9738511770194844,0.09995548915810337,-0.12882343597651946,0.43201782183823567
1,-1.5,35,0.316015998513016,0.0877784745704554,-1.836288096900705,-1.5629743672905159,0.1120904404917969
1,-1.5,36,0.42782428082355206,0.42978032920693027,0.20732988422112353,0.15292478628918138,0.002363702371413645
1,-1.5,37,0.8855213798547921,0.21045200235549916,0.7367001084730092,0.2423919953334721,-0.12611786422089735
1,-1.5,38,0.935276817839802,0.4516237607083601,-1.3018067190377849,-1.3712461113961378,-0.1262592424370397
1,-1.5,39,0.5017999423666498,0.5468083011762769,0.2672160687387688,0.20423994972041948,0.07778207842585153
1,-1.5,40,0.621473892756269,0.10146017616242434,-0.3569263761316783,-0.6095296924578486,-0.14127520826827455
1,-1.5,41,0.1233060271777098,0.3009235599710659,-0.650438566953742,-0.6103384310370794,0.29414873513450124
1,-1.5,42,0.3209397721839145,0.9190325553491046,0.35257602919304754,0.069304574262534,-0.06596197672851356
1,-1.5,43,0.41652968771455917,0.5676236568015914,0.2764164172933459,0.18643644181942665,0.10853600831364443
1,-1.5,44,0.8589829747256986,0.4582637575731397,-0.3680810820946103,-0.49660245259262403,-0.1110706808496514
1,-1.5,45,0.25544625808857657,0.7484554709821523,0.39844160132969053,0.1639050031365954,0.18735535773601691
1,-1.5,46,0.48337357897745026,0.7370249088051966,0.16797922790973452,0.050875958549627676,-0.1588151809201273
1,-1.5,47,0.9758485898984909,0.05760745218738341,1.8338848968447152,0.10310675218862109,-0.10969975023870336
1,-1.5,48,0.5190954168746131,0.7045234475338911,0.1407067238164732,0.04790803761036111,-0.12410478397753005
1,-1.5,49,0.6106366352477083,0.8324584808489819,-0.23776250909398255,-0.29251651801173795,0.095145951893881
1,-1.5,50,0.12821609267051726,0.1726191265228148,-1.4190291953003316,-1.16840755155427,0.30921878278152987
1,-1.5,51,0.8198139844966965,0.7753779792399582,-1.1114692594289712,-0.9603936015685575,0.17689926757140678
1,-1.5,52,0.6009989258427089,0.2908058843945199,0.34161398023740563,0.2592099069823899,-0.01380057542424834
1,-1.5,53,0.5441666463371356,0.31034035826296613,0.24925449634779628,0.18780717050547757,-0.017252815988233583
1,-1.5,54,0.34590855709882223,0.6619562360426894,0.31415045533024344,0.16364128681043466,0.14324537734441076
1,-1.5,55,0.3080383732466404,0.11916432817556143,-1.4337021088973207,-1.246870106344815,0.09691016895357858
1,-1.5,56,0.4186817668042076,0.6615749998272284,0.275682982321348,0.15529181663973524,0.065010142849067
1,-1.5,57,0.6776747504769407,0.8800996568226982,-0.5638038560113028,-0.5479757250095023,0.2934197038147397
1,-1.5,58,0.8679477049592714,0.6923850428706982,-1.2940337917167843,-1.1362874493907986,0.08631062924972493
1,-1.5,59,0.5102138907284509,0.4415213191321009,0.2843444993577604,0.2368157192261191,0.058892378614932656
1,-1.5,60,0.6659275073030269,0.4394500966896802,0.3003939844116754,0.24258358256051826,0.00517858129434462
1,-1.5,61,0.5842178215109687,0.7597941733345204,-0.05503738021457094,-0.1253553948982895,-0.10646405313650395
1,-1.5,62,0.6224054320536878,0.5643291612013651,0.1548619150514261,0.10770568241423506,-0.0332510054691898
1,-1.5,63,0.6711952699680683,0.09320607992798123,-0.17047620054252555,-0.5177096787310322,-0.15090702512551468
1,-1.5,64,0.8354955888678521,0.5810176661041766,-0.6484237128914616,-0.6545926915154325,-0.06224426494013882
1,-1.5,65,0.09153108856578998,0.8085468288355415,0.5529698841546284,0.1950705256160391,-0.8788510042590509
1,-1.5,66,0.7584091846144714,0.3403250557786578,0.43586587896762996,0.29676347685478,-0.03870161942300829
1,-1.5,67,0.24879304704613653,0.9190250479838817,0.4735728085730866,0.14450965117669445,-0.5318984040913765
1,-1.5,68,0.20033850136719544,0.7457026603363045,0.4260430830610238,0.16416099488376412,0.06298430439510305
1,-1.5,69,0.5710078183416436,0.5725825486469651,0.206126227716239,0.1518036771888589,0.0012802753393260091
1,-1.5,70,0.10379826628013936,0.74661110901706,0.4610431141418758,0.14714818420863007,-0.6418774829276452
1,-1.5,71,0.8776202897496368,0.0875659815234411,1.2961216876939776,0.5039125400225286,-0.13671316498907152
1,-1.5,72,0.6247039926102433,0.8522012941669992,-0.3151866523319602,-0.35721153642879866,0.17718973380288666
1,-1.5,73,0.7189480310261557,0.8150740309365467,-0.6152806662691175,-0.5745566210798945,0.16964824732827427
1,-1.5,74,0.025806622561116495,0.9016742264180047,0.7366084274399647,0.2867207945782448,-1.227163266193897
1,-1.5,75,0.5925432418561416,0.13605857355919243,-0.18705007440213883,-0.37725152000157713,-0.11882762724624615
1,-1.5,76,0.555649488546403,0.0901444853521055,-0.8315681998650142,-0.9654750509374068,-0.12737150599630226
1,-1.5,77,0.1657804512618283,0.14564726132595798,-1.5663279613492156,-1.284616978831366,0.2816771853704122
1,-1.5,78,0.16000910482227765,0.4013911359007441,-0.21241281147282454,-0.27665569362195797,0.10354850938466013
1,-1.5,79,0.6916189381954927,0.4258207238593721,0.3042900010576277,0.23615077288255648,-0.008351242561836364
1,-1.5,80,0.3223910978542388,0.5609740111562875,0.25544362909933493,0.1376541408279126,0.006586307159959226
1,-1.5,81,0.6881308896211833,0.12979867863985495,0.2324982555347006,-0.0822564265409822,-0.12030023315205615
1,-1.5,82,0.5532955847234167,0.20737151135374346,0.036733746350721574,-0.07284032719658606,-0.08215403417928846
1,-1.5,83,0.3911715626406817,0.8054114613183411,0.2666871022604589,0.07765524152657721,-0.2750790005665215
1,-1.5,84,0.9166298398217063,0.4686278225756144,-1.0480960881024561,-1.1274564144225065,-0.11522659329803522
1,-1.5,85,0.8348365969744619,0.801779445293938,-1.302049187102578,-1.0986045046305315,0.2304163170030773
1,-1.5,86,0.3602496153495127,0.01727785097372077,-4.060284120826729,-3.192562234557438,0.1082859440819581
1,-1.5,87,0.05271963452305974,0.5505608714627573,0.0658272146895289,-0.1362217913436239,0.4439967258450399
1,-1.5,88,0.30867271194287554,0.9232935051151445,0.3739599869999579,0.0805824005694824,-0.06494984589078379
1,-1.5,89,0.40022196827962137,0.5805319499629527,0.2797242210831703,0.18056240942507662,0.1130249686667261
1,-1.5,90,0.700859653842335,0.21197381289636869,0.527162461025739,0.3316230632572097,-0.05705338703366991
1,-1.5,91,0.985451312393337,0.7134024110339664,-4.587901688896679,-3.481608636998642,0.20635009590040418
1,-1.5,92,0.35879656840311036,0.38140613270493934,0.04419312776510509,-0.005354305448022956,-0.09223225332921466
1,-1.5,93,0.7572968575097251,0.6650162683142706,-0.44409033459538083,-0.4370165121903371,-0.04252178302938456
1,-1.5,94,0.5913133782309767,0.038733328435895845,-1.7801417541641555,-1.8320026989413183,-0.15733780603158398
1,-1.5,95,0.6878677627261736,0.633182352164329,-0.11031727131236213,-0.14182577761120863,-0.09055867855535842
1,-1.5,96,0.15810490330111862,0.04155397623916552,-3.43124748313015,-2.5914655657841204,0.30228065850889796
1,-1.5,97,0.4008987668716334,0.7398850420389306,0.2742841322378018,0.11674536453052053,-0.09009628575875381
1,-1.5,98,0.246038779769152,0.473454742193686,0.07790907833088401,-0.022224507528449067,-0.16255936317589223
1,-1.5,99,0.34658689376735846,0.12931926836359262,-1.196591478254132,-1.0802066469625338,0.03491535207506756
2,0.5,0,0.6925398018859044,0.5128655911150221,0.08312114922930025,0.13785814049194212,-0.06024437573520053
2,0.5,1,0.29041654825137186,0.6632920591607901,-0.06022032375797837,-0.12284572585530373,-0.052740008567500274
2,0.5,2,0.23231442449291906,0.11379031535567755,0.27086711589111356,0.5044580930450131,-0.024958106710741335
2,0.5,3,0.5502884737012335,0.13827705165079915,-0.17464203466461825,-0.38124414074798807,-0.13850698801380396
2,0.5,4,0.7150795903898518,0.3255409943389419,-0.04897004934600657,-0.12013945608619192,-0.08942159671495253
2,0.5,5,0.42464433092197174,0.6583330499329189,0.040052984425113625,0.07685616269253881,-0.012493786695645714
2,0.5,6,0.9711489144169232,0.8395761007653076,0.3082672190018584,0.4766607880469106,-0.27296980641333385
2,0.5,7,0.681133143813166,0.5521921979007791,0.1002059380493372,0.16896296970333946,-0.05522639020163389
2,0.5,8,0.48131326345467373,0.8473634377740147,0.0555913461745734,0.027960508922035388,-0.26368582061959445
2,0.5,9,0.3942751678302675,0.3871410550502459,0.07158127555727267,0.23116440754444412,0.2885243536784019
2,0.5,10,0.34631445582785203,0.3204521391760121,0.09304815005969802,0.29092705643041317,0.34974474512937537
2,0.5,11,0.7244687132363608,0.35717938207984495,-0.02342833106830433,-0.072873036501921,-0.09885072798092759
2,0.5,12,0.4398007997860319,0.17766019262099708,-0.0022652400483886836,0.034766957034461754,-0.055715949709746415
2,0.5,13,0.06848433867737698,0.8225303818118527,-0.7480539692501953,-1.6522469042052759,1.004951826985057
2,0.5,14,0.4000833702238228,0.3418974289960401,0.07316219751243347,0.23940437544211068,0.2953808291508967
2,0.5,15,0.733235497617395,0.5513226737881917,0.10342457344095313,0.15820300381301777,-0.11826660601917688
2,0.5,16,0.18884189584442998,0.5769804387466563,-0.11849588670531608,-0.23496778106560434,-0.08182196463409402
2,0.5,17,0.18194272102454268,0.5211023982093856,-0.07747600095808505,-0.13802216652596666,-0.09035844086009692
2,0.5,18,0.5309203463650016,0.012634303282834278,-0.9945212647892712,-2.5799489112428056,1.8114863268875787
2,0.5,19,0.5311910353549287,0.9785785108971636,0.0900189740716697,0.04390346386322408,-0.4547074881859724
2,0.5,20,0.6317129393802946,0.8972347441483777,0.16513952146512323,0.2184954048503096,-0.3348483690915563
2,0.5,21,0.8424431581962337,0.213483143972398,-0.27155343683216104,-0.6302059768173738,0.050963220454413816
2,0.5,22,0.7199662183634226,0.29663962453657633,-0.08052091473207623,-0.18684530804103172,-0.08971471195585223
2,0.5,23,0.6088030404640312,0.5196099500110337,0.08321764889259597,0.1650482997368785,0.03666105015372795
2,0.5,24,0.7179945149188172,0.8938731452074572,0.2171722206002722,0.3168142670606027,-0.3081318351104646
2,0.5,25,0.32649973557611467,0.9739582672134888,-0.14485787484822144,-0.42296213557258433,-0.20420632189558133
2,0.5,26,0.36455288250986784,0.2623912228710014,0.09097275325608623,0.2804836095356178,0.2967306926797679
2,0.5,27,0.2336979662613765,0.563071862066286,-0.05636050297738526,-0.08568041330087706,-0.02396323837094505
2,0.5,28,0.2978397654610528,0.8008293104544355,-0.11549357348911782,-0.29122698268796743,-0.12510984598436317
2,0.5,29,0.628356601377398,0.3964826528737193,0.030102957514590578,0.07156823916061406,0.021923080452271204
2,0.5,30,0.10026284114617368,0.7264515751276659,-0.47878578324949483,-1.0717882295686056,0.3840505116650761
2,0.5,31,0.43502714922593766,0.16784763414063056,-0.005675824763179627,0.020631225998657854,-0.08915959344979013
2,0.5,32,0.4322455080630509,0.5986845964769181,0.05225471534464132,0.12278451759195264,0.065114052628513
2,0.5,33,0.4938113956973001,0.8585471691371993,0.06468256482253198,0.04093988685899097,-0.281071176989771
2,0.5,34,0.4273136844899114,0.9738511770194844,-0.01462902128548449,-0.16255961936781205,-0.3789812139523878
2,0.5,35,0.316015998513016,0.0877784745704554,0.08640953192429723,0.06770085564227202,-0.621997107388764
2,0.5,36,0.42782428082355206,0.42978032920693027,0.06613895249808266,0.2039262045864243,0.2416945167431045
2,0.5,37,0.8855213798547921,0.21045200235549916,-0.304802149610655,-0.7130881585696924,0.10506443672700828
2,0.5,38,0.935276817839802,0.4516237607083601,0.017955113350007545,-0.08165787630784482,-0.36090743172221584
2,0.5,39,0.5017999423666498,0.5468083011762769,0.07493590789339155,0.17179980595798394,0.1064216975203165
2,0.5,40,0.621473892756269,0.10146017616242434,-0.35333496202835946,-0.8046429028541748,0.08317594103837372
2,0.5,41,0.1233060271777098,0.3009235599710659,0.14488334033516637,0.28131988349140435,-0.1760733908989419
2,0.5,42,0.3209397721839145,0.9190325553491046,-0.1326748844906871,-0.37528078350042815,-0.18555354906569643
2,0.5,43,0.41652968771455917,0.5676236568015914,0.05044001835826872,0.1326698206122119,0.10344842316833536
2,0.5,44,0.8589829747256986,0.4582637575731397,0.03501400543708888,-0.016519983037491137,-0.27284556994584863
2,0.5,45,0.25544625808857657,0.7484554709821523,-0.14565180385618648,-0.333902654376792,-0.07633184021186112
2,0.5,46,0.48337357897745026,0.7370249088051966,0.0657312056882633,0.09092592501535446,-0.11579118712621994
2,0.5,47,0.9758485898984909,0.05760745218738341,-0.9967051548154675,-2.1412873432513333,1.5178807997976043
2,0.5,48,0.5190954168746131,0.7045234475338911,0.08627955271016563,0.138949382274431,-0.07645857444130838
2,0.5,49,0.6106366352477083,0.8324584808489819,0.14448875652121096,0.19954182124937825,-0.25152588646445095
2,0.5,50,0.12821609267051726,0.1726191265228148,0.3815528255240901,0.7265013224468184,0.47917260312814636
2,0.5,51,0.8198139844966965,0.7753779792399582,0.22436167211176228,0.3407799319110234,-0.2470285555466352
2,0.5,52,0.6009989258427089,0.2908058843945199,-0.029394836888182674,-0.03541079316508711,0.0021169252166562957
2,0.5,53,0.5441666463371356,0.31034035826296613,0.010215097127312944,0.06772680431187261,0.08553310752027776
2,0.5,54,0.34590855709882223,0.6619562360426894,-0.012104913859236621,-0.023799308794459684,-0.03395212238049078
